@relation dataset_N2N_only_RDm1-weka.filters.unsupervised.attribute.Standardize

@attribute x_s numeric
@attribute time_s numeric
@attribute Temp numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute rho numeric
@attribute v numeric
@attribute p numeric
@attribute RDm1 numeric

@data
-1.338529,-1.338529,3.236426,5.306613,-6.372279,-5.122508,-4.27735,-3.696378,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350906,-3.092854,3.468677,-3.468676,-1257612000000000000000000
-1.338529,-1.338529,3.234875,5.289447,-6.3036,-5.119617,-4.277245,-3.696375,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350905,-3.09171,3.466571,-3.46657,-1253443900000000000000000
-1.338529,-1.338529,3.233325,5.272367,-6.23556,-5.11639,-4.277113,-3.696369,-3.233987,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350903,-3.090567,3.464467,-3.464465,-1249298000000000000000000
-1.338529,-1.338529,3.230611,5.242621,-6.117763,-5.109943,-4.276808,-3.696355,-3.233986,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350901,-3.088564,3.460782,-3.46078,-1242080400000000000000000
-1.338529,-1.338529,3.227901,5.213134,-6.001861,-5.102531,-4.276401,-3.696334,-3.233985,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350899,-3.086563,3.457103,-3.457102,-1234929100000000000000000
-1.338529,-1.338529,3.225195,5.183902,-5.887814,-5.094195,-4.275879,-3.696303,-3.233983,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350897,-3.084563,3.45343,-3.45343,-1227843300000000000000000
-1.338529,-1.338529,3.222493,5.154921,-5.775581,-5.084974,-4.275232,-3.696259,-3.23398,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350895,-3.082565,3.449763,-3.449762,-1220821900000000000000000
-1.338529,-1.338529,3.219795,5.126187,-5.665123,-5.074905,-4.274451,-3.696202,-3.233976,-2.845158,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350893,-3.080569,3.446102,-3.446102,-1213864100000000000000000
-1.338529,-1.338529,3.217101,5.097697,-5.556405,-5.064024,-4.273527,-3.696127,-3.23397,-2.845157,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.35089,-3.078575,3.442448,-3.442447,-1206968900000000000000000
-1.338529,-1.338529,3.214411,5.069446,-5.449391,-5.052363,-4.272453,-3.696033,-3.233962,-2.845156,-2.513141,-2.228992,-1.98597,-1.778177,-1.60035,-1.447876,-1.316793,-1.203753,-1.105958,-1.02108,-0.947192,-0.882699,-0.826279,-0.776842,-0.733481,-0.695447,-0.662125,-0.633005,-0.607678,-0.585814,-0.567164,-0.551548,-0.538867,-0.529102,-0.522337,-0.518781,-0.518821,-0.523087,-0.532574,-0.548826,-0.57426,-0.612695,-0.670307,-0.757298,-0.890811,-1.099218,-1.423488,-1.888011,-2.383005,-2.650783,-2.350888,-3.076583,3.438799,-3.438798,-1200135600000000000000000
