@relation 'dataset_N2N_only_RDm1-weka.filters.unsupervised.attribute.Remove-V-R2,4,13,16,31,34,51,54-55'

@attribute time_s numeric
@attribute X1 numeric
@attribute X10 numeric
@attribute X13 numeric
@attribute X28 numeric
@attribute X31 numeric
@attribute X48 numeric
@attribute p numeric
@attribute RDm1 numeric

@data
0.00847,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,10035447000000000
0.00847,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9971112600000000
0.008471,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9908188100000000
0.008472,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9838296200000000
0.008473,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9768758800000000
0.008473,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9712031000000000
0.008474,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9658892600000000
0.008476,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9531386000000000
0.008477,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9397491100000000
0.008479,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9270825200000000
0.00848,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9139910100000000
0.008482,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,9011999000000000
0.008487,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,8553601400000000
0.008493,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,8111098300000000
0.008498,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,7688575600000000
0.008503,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,7288851800000000
0.008527,0.333121,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,5829222300000000
0.00855,0.333121,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,4745702900000000
0.008573,0.333121,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,4005388800000000
0.008596,0.333121,0.003626,0.000903,0.000002,0.000001,0.176441,24181.72,3570713100000000
0.008651,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.719,3505615700000000
0.008706,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.719,4338222500000000
0.008762,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.719,5434531300000000
0.008817,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.719,6152197700000000
0.008873,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.719,5882766300000000
0.008942,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,3286500700000000
0.008963,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2391597200000000
0.008984,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,1945860100000000
0.009005,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2214558000000000
0.009011,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2238713300000000
0.009017,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2263061600000000
0.009018,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2261777300000000
0.009019,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2246557000000000
0.009019,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2229700600000000
0.009019,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2226335700000000
0.009019,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2222575500000000
0.00902,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2218280200000000
0.00902,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2214220200000000
0.00902,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2210950400000000
0.00902,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2208135800000000
0.009021,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2194128600000000
0.009022,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2160266100000000
0.009023,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2126892700000000
0.009023,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2112029100000000
0.009024,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2110178500000000
0.009024,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2106807300000000
0.009024,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2102584600000000
0.009024,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2098231500000000
0.009025,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2093822300000000
0.009027,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2050508700000000
0.00903,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,2007352300000000
0.009032,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,1964383000000000
0.009035,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,1922122800000000
0.009059,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,1534656900000000
0.009084,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,1191200500000000
0.009109,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,894805610000000
0.009176,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,312590880000000
0.009244,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,37938065000000
0.009312,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,16379209000000
0.009379,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,174378530000000
0.009493,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,622615420000000
0.009607,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,992281730000000
0.00972,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,979827120000000
0.009834,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,395356760000000
0.009868,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,208754370000000
0.009902,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,131071180000000
0.009936,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,113484830000000
0.00997,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,99200374000000
0.010005,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,75318428000000
0.010095,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,32352375000000
0.010186,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,7450582500000
0.010277,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-8765735300000
0.010368,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-16317648000000
0.010717,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-16915156000000
0.011066,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-14802644000000
0.011416,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-13665317000000
0.013942,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-13006085000000
0.016469,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12925295000000
0.018996,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12767873000000
0.035978,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12643831000000
0.052961,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12647631000000
0.069943,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12628453000000
0.069944,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12465827000000
0.069946,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-12159692000000
0.069947,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-11806400000000
0.069961,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-10140553000000
0.069975,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-8135226500000
0.069989,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-6177017200000
0.070127,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,9905139900000
0.070266,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,22560507000000
0.070405,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,32788280000000
0.070952,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,60541491000000
0.071499,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,74443525000000
0.072046,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,82876089000000
0.072593,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,90699550000000
0.074025,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,112685770000000
0.075456,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,135231930000000
0.076887,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,158228070000000
0.078319,0.333122,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,181777960000000
0.084084,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.717,283063870000000
0.089849,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,394894240000000
0.095614,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,517975810000000
0.095615,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,513899820000000
0.095616,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,506775130000000
0.095617,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,501352360000000
0.095619,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,496345070000000
0.09562,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,490007570000000
0.095627,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,469199080000000
0.095633,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,463233980000000
0.09564,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,463997650000000
0.095647,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,433870670000000
0.095668,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,413389980000000
0.095689,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,376146110000000
0.09571,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,338656400000000
0.095816,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,194223490000000
0.095922,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,89392406000000
0.096027,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,14052789000000
0.096224,0.333123,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-73943031000000
0.096421,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-109167980000000
0.096618,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-111170940000000
0.096815,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-94407502000000
0.097349,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-79051883000000
0.097883,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-74272024000000
0.098417,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-72109481000000
0.100339,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-70653764000000
0.102261,0.333122,0.003626,0.000903,0.000002,0.000001,0.176439,24181.714,-70362089000000
0.104183,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.714,-70042981000000
0.114815,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-69907368000000
0.114817,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-68448448000000
0.114819,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-64551651000000
0.114822,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-65081633000000
0.114839,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-66522156000000
0.114856,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-69687735000000
0.114873,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-75075660000000
0.115027,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-115337530000000
0.11518,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-150183670000000
0.115334,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-181769830000000
0.115881,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-292189430000000
0.116428,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-397111200000000
0.116975,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-504159240000000
0.116977,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-500212620000000
0.116978,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-494760650000000
0.116979,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-488396010000000
0.116981,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-482399580000000
0.116994,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-424958110000000
0.117007,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-370940080000000
0.117021,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-320449260000000
0.117128,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-40909589000000
0.117236,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,28686814000000
0.117344,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-68582742000000
0.117451,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-278656170000000
0.117624,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-693796650000000
0.117796,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-988971640000000
0.117968,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-938956070000000
0.118141,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,-383883540000000
0.118313,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,715573810000000
0.118319,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,711610770000000
0.118319,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,708189810000000
0.11832,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,704764420000000
0.11832,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,701248710000000
0.118321,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,698536670000000
0.118321,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,695641440000000
0.118325,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,722402290000000
0.118329,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,737951660000000
0.118332,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,808060030000000
0.118336,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,802955590000000
0.118343,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,923474000000000
0.118351,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,971923690000000
0.118358,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,1040024900000000
0.118388,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,1262646800000000
0.118417,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,1462536600000000
0.118447,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,1637320900000000
0.118543,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,2049230800000000
0.118638,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,2240729700000000
0.118734,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,2261487900000000
0.11883,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,2133784400000000
0.119018,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,1531523100000000
0.119207,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,566661960000000
0.119395,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-650716940000000
0.119584,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-2048107300000000
0.119772,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.715,-3560265500000000
0.120023,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.716,-5652552700000000
0.120273,0.333122,0.003626,0.000903,0.000002,0.000001,0.17644,24181.717,-7730296100000000
0.120524,0.333121,0.003626,0.000903,0.000002,0.000001,0.176441,24181.718,-9684596800000000
0.120775,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.72,-11405928000000000
0.121025,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12777744000000000
0.121026,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12696669000000000
0.121027,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12540208000000000
0.121028,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12389159000000000
0.12103,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12279172000000000
0.121031,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12173093000000000
0.121032,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-12031110000000000
0.121033,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11930984000000000
0.121033,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11852194000000000
0.121034,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11785715000000000
0.121035,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11715291000000000
0.121036,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11636969000000000
0.121039,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11485269000000000
0.121043,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-11219505000000000
0.121046,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-10942233000000000
0.12105,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-10614663000000000
0.121058,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-9869773800000000
0.121066,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-9123997300000000
0.121074,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-8431195300000000
0.121083,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-7811804100000000
0.121089,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-7394426900000000
0.121095,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6986967400000000
0.121101,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6585770800000000
0.121107,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6203840900000000
0.121107,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6176431900000000
0.121108,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6149166900000000
0.121108,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6122423000000000
0.121109,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-6094874300000000
0.12111,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-6009573800000000
0.121112,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-5923611800000000
0.121114,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-5839868300000000
0.12113,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-4944372900000000
0.121146,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-4076003200000000
0.121163,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-3197853200000000
0.121193,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1668835400000000
0.121194,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1650412900000000
0.121195,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1642086700000000
0.121196,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1633040800000000
0.121196,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1628541200000000
0.121202,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1545361700000000
0.121208,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1470306600000000
0.121213,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-1395490900000000
0.121253,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-932547380000000
0.121292,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-512336230000000
0.121332,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-135749520000000
0.121427,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,618157850000000
0.121523,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,1129650700000000
0.121619,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,1474220300000000
0.121715,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,1615220200000000
0.121843,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,1592826800000000
0.121971,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,1309711000000000
0.122098,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,759245740000000
0.122226,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-19074763000000
0.122354,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.722,-986888680000000
0.122583,0.333121,0.003626,0.000903,0.000002,0.000001,0.176442,24181.723,-3088519100000000
0.122811,0.333121,0.003626,0.000903,0.000002,0.000001,0.176443,24181.723,-5493541400000000
0.123039,0.33312,0.003626,0.000903,0.000002,0.000001,0.176443,24181.724,-7981979500000000
0.123268,0.33312,0.003626,0.000903,0.000002,0.000001,0.176443,24181.725,-10316100000000000
0.123496,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-12223940000000000
0.123498,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-12098655000000000
0.1235,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11831003000000000
0.123501,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11750811000000000
0.123502,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11682487000000000
0.123502,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11618831000000000
0.123503,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11553042000000000
0.123504,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11483250000000000
0.123504,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11412520000000000
0.123507,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-11191055000000000
0.123509,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10972873000000000
0.123511,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10769969000000000
0.123513,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10591810000000000
0.123515,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10413005000000000
0.123516,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10270092000000000
0.123518,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-10127080000000000
0.123519,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-9986247500000000
0.123521,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-9845991700000000
0.123534,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-8699744600000000
0.123548,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-7642871200000000
0.123561,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-6680376100000000
0.123598,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-4548110800000000
0.123635,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-3063230300000000
0.123671,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-2162512500000000
0.123708,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-1738168700000000
0.123764,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-1702668200000000
0.123819,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-1968228300000000
0.123875,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-2036861800000000
0.123931,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-1509901200000000
0.123987,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-197541870000000
0.123988,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-175956230000000
0.12399,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-219608990000000
0.123992,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-252897710000000
0.123994,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-249807330000000
0.123996,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-236745360000000
0.124,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-240220440000000
0.124004,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-259542850000000
0.124008,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-264371610000000
0.124012,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-242321570000000
0.124023,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-746632360000000
0.124024,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-767142450000000
0.124025,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-764576830000000
0.124026,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-756370820000000
0.124027,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-752542650000000
0.124035,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-719010870000000
0.124042,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-689943020000000
0.124049,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-666126450000000
0.124101,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-523370530000000
0.124152,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-407352670000000
0.124203,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-310646950000000
0.124341,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-117452840000000
