@relation dataset_N2N_only_RDm1

@attribute x_s numeric
@attribute time_s numeric
@attribute Temp numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute rho numeric
@attribute v numeric
@attribute p numeric
@attribute RDm1 numeric

@data
0.026539,0,10626.31,0.872049,0.11127,0.014459,0.001916,0.000259,0.000036,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0.007097,798.30858,22395.046,-1025933600000000000000000
0.027896,0,10619.831,0.86656,0.115309,0.015615,0.002155,0.000303,0.000044,0.000006,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0.007102,797.69897,22398.5,-1014838600000000000000000
0.029253,0,10613.373,0.861157,0.119227,0.016788,0.002407,0.000352,0.000053,0.000008,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0.007108,797.09148,22401.941,-1003929800000000000000000
0.030609,0,10606.935,0.855837,0.123028,0.017976,0.002673,0.000405,0.000063,0.00001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0.007113,796.48612,22405.371,-993202960000000000000000
0.032215,0,10599.34,0.849645,0.127381,0.019399,0.003004,0.000474,0.000076,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007,0.00712,795.77228,22409.416,-980735190000000000000000
0.033821,0,10591.772,0.843564,0.131581,0.020836,0.003353,0.000549,0.000092,0.000016,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007,0.007126,795.0614,22413.443,-968509790000000000000000
0.035427,0,10584.233,0.837591,0.135634,0.022285,0.003719,0.000631,0.000109,0.000019,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0.007132,794.35346,22417.454,-956520290000000000000000
0.037033,0,10576.722,0.831723,0.139547,0.023744,0.004101,0.00072,0.000129,0.000023,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0.007139,793.64844,22421.449,-944760460000000000000000
0.038638,0,10569.238,0.825959,0.143324,0.02521,0.004499,0.000815,0.00015,0.000028,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0.007145,792.94633,22425.426,-933224280000000000000000
0.040244,0,10561.782,0.820294,0.146971,0.026681,0.004912,0.000918,0.000174,0.000034,0.000007,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.007151,792.24713,22429.388,-921905920000000000000000
