x_s,time_s,Temp,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,rho,v,p,RDm1
5.43343380E+04,1.14816920E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238710E-04,5.75747610E-04,3.69387090E-04,2.38534510E-04,1.55038910E-04,1.01426190E-04,6.67850890E-05,4.42617780E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225280E-06,6.23842380E-06,4.29876740E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187800E-07,5.27445290E-07,3.80352410E-07,2.76067240E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578140E-08,6.12996160E-08,4.62600610E-08,3.51378020E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300350E-09,7.73399770E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-6.84484480E+13
5.43354380E+04,1.14819240E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238700E-04,5.75747610E-04,3.69387090E-04,2.38534510E-04,1.55038910E-04,1.01426190E-04,6.67850890E-05,4.42617770E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225270E-06,6.23842380E-06,4.29876730E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187800E-07,5.27445290E-07,3.80352410E-07,2.76067240E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578140E-08,6.12996160E-08,4.62600610E-08,3.51378020E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300360E-09,7.73399780E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-6.45516510E+13
5.43365380E+04,1.14821570E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238700E-04,5.75747610E-04,3.69387090E-04,2.38534510E-04,1.55038910E-04,1.01426190E-04,6.67850890E-05,4.42617770E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225270E-06,6.23842380E-06,4.29876730E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187800E-07,5.27445290E-07,3.80352410E-07,2.76067240E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578140E-08,6.12996160E-08,4.62600610E-08,3.51378020E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300360E-09,7.73399780E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-6.50816330E+13
5.43447070E+04,1.14838830E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238710E-04,5.75747610E-04,3.69387090E-04,2.38534510E-04,1.55038910E-04,1.01426190E-04,6.67850900E-05,4.42617780E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225280E-06,6.23842380E-06,4.29876740E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187800E-07,5.27445290E-07,3.80352410E-07,2.76067250E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578140E-08,6.12996170E-08,4.62600610E-08,3.51378020E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300360E-09,7.73399780E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-6.65221560E+13
5.43528760E+04,1.14856090E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238710E-04,5.75747620E-04,3.69387090E-04,2.38534510E-04,1.55038910E-04,1.01426190E-04,6.67850900E-05,4.42617780E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225280E-06,6.23842380E-06,4.29876740E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187800E-07,5.27445290E-07,3.80352410E-07,2.76067250E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578140E-08,6.12996170E-08,4.62600610E-08,3.51378020E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300360E-09,7.73399780E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-6.96877350E+13
5.43610450E+04,1.14873350E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360390E-02,4.18681790E-02,2.53369320E-02,1.54327730E-02,9.46136570E-03,5.83826310E-03,3.62604720E-03,2.26674770E-03,1.42624090E-03,9.03238710E-04,5.75747620E-04,3.69387090E-04,2.38534520E-04,1.55038910E-04,1.01426190E-04,6.67850900E-05,4.42617780E-05,2.95255600E-05,1.98238220E-05,1.33966620E-05,9.11225280E-06,6.23842380E-06,4.29876740E-06,2.98148730E-06,2.08133480E-06,1.46241580E-06,1.03423630E-06,7.36187810E-07,5.27445290E-07,3.80352410E-07,2.76067250E-07,2.01680330E-07,1.48296930E-07,1.09754100E-07,8.17578150E-08,6.12996170E-08,4.62600610E-08,3.51378030E-08,2.68635220E-08,2.06714650E-08,1.60103020E-08,1.24809530E-08,9.79300360E-09,7.73399780E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-7.50756600E+13
5.44336790E+04,1.15026840E-01,6.32914380E+03,3.33122340E-01,1.96423710E-01,1.16574620E-01,6.96360380E-02,4.18681790E-02,2.53369330E-02,1.54327730E-02,9.46136580E-03,5.83826320E-03,3.62604720E-03,2.26674780E-03,1.42624090E-03,9.03238730E-04,5.75747630E-04,3.69387100E-04,2.38534520E-04,1.55038910E-04,1.01426200E-04,6.67850920E-05,4.42617790E-05,2.95255610E-05,1.98238230E-05,1.33966630E-05,9.11225320E-06,6.23842410E-06,4.29876760E-06,2.98148750E-06,2.08133490E-06,1.46241590E-06,1.03423630E-06,7.36187840E-07,5.27445320E-07,3.80352430E-07,2.76067260E-07,2.01680340E-07,1.48296940E-07,1.09754100E-07,8.17578180E-08,6.12996190E-08,4.62600630E-08,3.51378040E-08,2.68635230E-08,2.06714660E-08,1.60103020E-08,1.24809530E-08,9.79300400E-09,7.73399810E-09,1.76439680E-01,1.17312150E-02,4.82957650E+02,2.41817150E+04,-1.15337530E+14
5.45063130E+04,1.15180330E-01,6.32914390E+03,3.33122330E-01,1.96423700E-01,1.16574620E-01,6.96360380E-02,4.18681790E-02,2.53369330E-02,1.54327730E-02,9.46136590E-03,5.83826320E-03,3.62604730E-03,2.26674780E-03,1.42624100E-03,9.03238740E-04,5.75747640E-04,3.69387110E-04,2.38534530E-04,1.55038920E-04,1.01426200E-04,6.67850940E-05,4.42617810E-05,2.95255620E-05,1.98238240E-05,1.33966630E-05,9.11225360E-06,6.23842430E-06,4.29876780E-06,2.98148760E-06,2.08133500E-06,1.46241600E-06,1.03423640E-06,7.36187880E-07,5.27445340E-07,3.80352450E-07,2.76067270E-07,2.01680350E-07,1.48296950E-07,1.09754110E-07,8.17578210E-08,6.12996220E-08,4.62600650E-08,3.51378050E-08,2.68635240E-08,2.06714670E-08,1.60103030E-08,1.24809540E-08,9.79300450E-09,7.73399850E-09,1.76439690E-01,1.17312150E-02,4.82957640E+02,2.41817150E+04,-1.50183670E+14
5.45789480E+04,1.15333820E-01,6.32914390E+03,3.33122330E-01,1.96423700E-01,1.16574620E-01,6.96360380E-02,4.18681790E-02,2.53369330E-02,1.54327730E-02,9.46136600E-03,5.83826330E-03,3.62604730E-03,2.26674780E-03,1.42624100E-03,9.03238760E-04,5.75747660E-04,3.69387120E-04,2.38534530E-04,1.55038920E-04,1.01426200E-04,6.67850970E-05,4.42617830E-05,2.95255640E-05,1.98238250E-05,1.33966640E-05,9.11225400E-06,6.23842470E-06,4.29876800E-06,2.98148780E-06,2.08133510E-06,1.46241610E-06,1.03423650E-06,7.36187920E-07,5.27445370E-07,3.80352470E-07,2.76067290E-07,2.01680360E-07,1.48296950E-07,1.09754110E-07,8.17578260E-08,6.12996250E-08,4.62600670E-08,3.51378070E-08,2.68635260E-08,2.06714680E-08,1.60103040E-08,1.24809550E-08,9.79300500E-09,7.73399890E-09,1.76439690E-01,1.17312150E-02,4.82957640E+02,2.41817150E+04,-1.81769830E+14
5.48378870E+04,1.15880990E-01,6.32914410E+03,3.33122310E-01,1.96423690E-01,1.16574610E-01,6.96360370E-02,4.18681780E-02,2.53369330E-02,1.54327730E-02,9.46136630E-03,5.83826360E-03,3.62604750E-03,2.26674800E-03,1.42624110E-03,9.03238850E-04,5.75747720E-04,3.69387160E-04,2.38534570E-04,1.55038940E-04,1.01426220E-04,6.67851070E-05,4.42617900E-05,2.95255690E-05,1.98238280E-05,1.33966660E-05,9.11225590E-06,6.23842600E-06,4.29876900E-06,2.98148850E-06,2.08133560E-06,1.46241640E-06,1.03423670E-06,7.36188110E-07,5.27445510E-07,3.80352570E-07,2.76067360E-07,2.01680420E-07,1.48296990E-07,1.09754140E-07,8.17578470E-08,6.12996410E-08,4.62600790E-08,3.51378160E-08,2.68635330E-08,2.06714740E-08,1.60103090E-08,1.24809580E-08,9.79300780E-09,7.73400120E-09,1.76439720E-01,1.17312150E-02,4.82957630E+02,2.41817150E+04,-2.92189430E+14
5.50968250E+04,1.16428170E-01,6.32914430E+03,3.33122280E-01,1.96423680E-01,1.16574610E-01,6.96360350E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136670E-03,5.83826390E-03,3.62604780E-03,2.26674820E-03,1.42624130E-03,9.03238960E-04,5.75747790E-04,3.69387220E-04,2.38534600E-04,1.55038970E-04,1.01426240E-04,6.67851210E-05,4.42618000E-05,2.95255760E-05,1.98238330E-05,1.33966700E-05,9.11225840E-06,6.23842780E-06,4.29877020E-06,2.98148940E-06,2.08133630E-06,1.46241690E-06,1.03423710E-06,7.36188360E-07,5.27445690E-07,3.80352700E-07,2.76067460E-07,2.01680490E-07,1.48297050E-07,1.09754180E-07,8.17578770E-08,6.12996640E-08,4.62600970E-08,3.51378300E-08,2.68635430E-08,2.06714820E-08,1.60103150E-08,1.24809630E-08,9.79301190E-09,7.73400450E-09,1.76439770E-01,1.17312140E-02,4.82957600E+02,2.41817150E+04,-3.97111200E+14
5.53557640E+04,1.16975350E-01,6.32914460E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136720E-03,5.83826430E-03,3.62604810E-03,2.26674850E-03,1.42624140E-03,9.03239090E-04,5.75747890E-04,3.69387280E-04,2.38534650E-04,1.55039010E-04,1.01426260E-04,6.67851390E-05,4.42618120E-05,2.95255850E-05,1.98238400E-05,1.33966740E-05,9.11226150E-06,6.23843000E-06,4.29877180E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188680E-07,5.27445930E-07,3.80352870E-07,2.76067590E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579160E-08,6.12996930E-08,4.62601190E-08,3.51378470E-08,2.68635570E-08,2.06714920E-08,1.60103230E-08,1.24809700E-08,9.79301720E-09,7.73400870E-09,1.76439820E-01,1.17312130E-02,4.82957580E+02,2.41817150E+04,-5.04159240E+14
5.53563940E+04,1.16976680E-01,6.32914460E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136720E-03,5.83826430E-03,3.62604810E-03,2.26674850E-03,1.42624140E-03,9.03239090E-04,5.75747890E-04,3.69387280E-04,2.38534650E-04,1.55039010E-04,1.01426260E-04,6.67851390E-05,4.42618120E-05,2.95255850E-05,1.98238400E-05,1.33966740E-05,9.11226150E-06,6.23843000E-06,4.29877180E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188680E-07,5.27445930E-07,3.80352870E-07,2.76067590E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579160E-08,6.12996930E-08,4.62601190E-08,3.51378470E-08,2.68635570E-08,2.06714920E-08,1.60103230E-08,1.24809700E-08,9.79301720E-09,7.73400870E-09,1.76439820E-01,1.17312130E-02,4.82957580E+02,2.41817150E+04,-5.00212620E+14
5.53570230E+04,1.16978010E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136720E-03,5.83826430E-03,3.62604810E-03,2.26674850E-03,1.42624140E-03,9.03239090E-04,5.75747890E-04,3.69387280E-04,2.38534650E-04,1.55039010E-04,1.01426260E-04,6.67851380E-05,4.42618120E-05,2.95255850E-05,1.98238400E-05,1.33966740E-05,9.11226150E-06,6.23843000E-06,4.29877180E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188680E-07,5.27445930E-07,3.80352870E-07,2.76067590E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579160E-08,6.12996930E-08,4.62601190E-08,3.51378470E-08,2.68635570E-08,2.06714920E-08,1.60103230E-08,1.24809700E-08,9.79301720E-09,7.73400870E-09,1.76439820E-01,1.17312130E-02,4.82957580E+02,2.41817150E+04,-4.94760650E+14
5.53576520E+04,1.16979340E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136720E-03,5.83826430E-03,3.62604810E-03,2.26674850E-03,1.42624140E-03,9.03239090E-04,5.75747890E-04,3.69387280E-04,2.38534650E-04,1.55039010E-04,1.01426260E-04,6.67851380E-05,4.42618120E-05,2.95255840E-05,1.98238390E-05,1.33966740E-05,9.11226150E-06,6.23843000E-06,4.29877180E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188680E-07,5.27445920E-07,3.80352870E-07,2.76067580E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579160E-08,6.12996930E-08,4.62601190E-08,3.51378470E-08,2.68635570E-08,2.06714920E-08,1.60103230E-08,1.24809700E-08,9.79301720E-09,7.73400880E-09,1.76439820E-01,1.17312130E-02,4.82957580E+02,2.41817150E+04,-4.88396010E+14
5.53582810E+04,1.16980670E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681780E-02,2.53369330E-02,1.54327740E-02,9.46136720E-03,5.83826430E-03,3.62604810E-03,2.26674850E-03,1.42624140E-03,9.03239090E-04,5.75747890E-04,3.69387280E-04,2.38534650E-04,1.55039010E-04,1.01426260E-04,6.67851380E-05,4.42618120E-05,2.95255840E-05,1.98238390E-05,1.33966740E-05,9.11226150E-06,6.23843000E-06,4.29877180E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188680E-07,5.27445920E-07,3.80352870E-07,2.76067580E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579160E-08,6.12996930E-08,4.62601190E-08,3.51378470E-08,2.68635570E-08,2.06714920E-08,1.60103230E-08,1.24809700E-08,9.79301720E-09,7.73400880E-09,1.76439820E-01,1.17312130E-02,4.82957580E+02,2.41817150E+04,-4.82399580E+14
5.53645740E+04,1.16993970E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360330E-02,4.18681770E-02,2.53369330E-02,1.54327740E-02,9.46136710E-03,5.83826430E-03,3.62604810E-03,2.26674840E-03,1.42624140E-03,9.03239080E-04,5.75747880E-04,3.69387280E-04,2.38534650E-04,1.55039000E-04,1.01426260E-04,6.67851370E-05,4.42618110E-05,2.95255840E-05,1.98238390E-05,1.33966740E-05,9.11226130E-06,6.23842990E-06,4.29877170E-06,2.98149050E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188660E-07,5.27445920E-07,3.80352870E-07,2.76067580E-07,2.01680580E-07,1.48297120E-07,1.09754230E-07,8.17579170E-08,6.12996940E-08,4.62601200E-08,3.51378480E-08,2.68635570E-08,2.06714930E-08,1.60103240E-08,1.24809700E-08,9.79301740E-09,7.73400890E-09,1.76439820E-01,1.17312130E-02,4.82957570E+02,2.41817150E+04,-4.24958110E+14
5.53708660E+04,1.17007260E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360320E-02,4.18681770E-02,2.53369330E-02,1.54327740E-02,9.46136700E-03,5.83826420E-03,3.62604810E-03,2.26674840E-03,1.42624140E-03,9.03239070E-04,5.75747880E-04,3.69387270E-04,2.38534650E-04,1.55039000E-04,1.01426260E-04,6.67851360E-05,4.42618100E-05,2.95255830E-05,1.98238390E-05,1.33966740E-05,9.11226110E-06,6.23842970E-06,4.29877160E-06,2.98149040E-06,2.08133700E-06,1.46241740E-06,1.03423750E-06,7.36188650E-07,5.27445910E-07,3.80352860E-07,2.76067580E-07,2.01680580E-07,1.48297110E-07,1.09754230E-07,8.17579170E-08,6.12996940E-08,4.62601200E-08,3.51378480E-08,2.68635570E-08,2.06714930E-08,1.60103240E-08,1.24809700E-08,9.79301750E-09,7.73400900E-09,1.76439820E-01,1.17312130E-02,4.82957570E+02,2.41817150E+04,-3.70940080E+14
5.53771580E+04,1.17020560E-01,6.32914450E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360320E-02,4.18681770E-02,2.53369330E-02,1.54327740E-02,9.46136700E-03,5.83826420E-03,3.62604800E-03,2.26674840E-03,1.42624140E-03,9.03239060E-04,5.75747870E-04,3.69387270E-04,2.38534640E-04,1.55039000E-04,1.01426260E-04,6.67851350E-05,4.42618100E-05,2.95255830E-05,1.98238380E-05,1.33966730E-05,9.11226090E-06,6.23842960E-06,4.29877150E-06,2.98149030E-06,2.08133700E-06,1.46241740E-06,1.03423740E-06,7.36188640E-07,5.27445900E-07,3.80352860E-07,2.76067580E-07,2.01680580E-07,1.48297110E-07,1.09754230E-07,8.17579170E-08,6.12996950E-08,4.62601200E-08,3.51378480E-08,2.68635580E-08,2.06714930E-08,1.60103240E-08,1.24809700E-08,9.79301760E-09,7.73400900E-09,1.76439820E-01,1.17312130E-02,4.82957570E+02,2.41817150E+04,-3.20449260E+14
5.54281300E+04,1.17128270E-01,6.32914440E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360320E-02,4.18681760E-02,2.53369320E-02,1.54327730E-02,9.46136660E-03,5.83826390E-03,3.62604790E-03,2.26674830E-03,1.42624130E-03,9.03239000E-04,5.75747830E-04,3.69387240E-04,2.38534620E-04,1.55038990E-04,1.01426250E-04,6.67851290E-05,4.42618050E-05,2.95255800E-05,1.98238360E-05,1.33966720E-05,9.11225990E-06,6.23842890E-06,4.29877100E-06,2.98149000E-06,2.08133670E-06,1.46241730E-06,1.03423730E-06,7.36188560E-07,5.27445850E-07,3.80352830E-07,2.76067560E-07,2.01680570E-07,1.48297110E-07,1.09754230E-07,8.17579170E-08,6.12996960E-08,4.62601220E-08,3.51378500E-08,2.68635590E-08,2.06714940E-08,1.60103250E-08,1.24809710E-08,9.79301810E-09,7.73400940E-09,1.76439820E-01,1.17312140E-02,4.82957570E+02,2.41817150E+04,-4.09095890E+13
5.54791020E+04,1.17235980E-01,6.32914440E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360310E-02,4.18681760E-02,2.53369320E-02,1.54327730E-02,9.46136660E-03,5.83826390E-03,3.62604780E-03,2.26674820E-03,1.42624130E-03,9.03238990E-04,5.75747820E-04,3.69387230E-04,2.38534620E-04,1.55038980E-04,1.01426250E-04,6.67851270E-05,4.42618040E-05,2.95255790E-05,1.98238360E-05,1.33966720E-05,9.11225960E-06,6.23842870E-06,4.29877090E-06,2.98148990E-06,2.08133670E-06,1.46241720E-06,1.03423730E-06,7.36188540E-07,5.27445840E-07,3.80352820E-07,2.76067550E-07,2.01680560E-07,1.48297110E-07,1.09754230E-07,8.17579170E-08,6.12996960E-08,4.62601220E-08,3.51378500E-08,2.68635590E-08,2.06714940E-08,1.60103250E-08,1.24809710E-08,9.79301810E-09,7.73400940E-09,1.76439820E-01,1.17312140E-02,4.82957570E+02,2.41817150E+04,2.86868140E+13
5.55300730E+04,1.17343690E-01,6.32914440E+03,3.33122250E-01,1.96423670E-01,1.16574600E-01,6.96360310E-02,4.18681760E-02,2.53369320E-02,1.54327730E-02,9.46136670E-03,5.83826400E-03,3.62604790E-03,2.26674830E-03,1.42624130E-03,9.03239010E-04,5.75747830E-04,3.69387250E-04,2.38534630E-04,1.55038990E-04,1.01426250E-04,6.67851300E-05,4.42618060E-05,2.95255800E-05,1.98238370E-05,1.33966720E-05,9.11226010E-06,6.23842900E-06,4.29877110E-06,2.98149000E-06,2.08133680E-06,1.46241730E-06,1.03423730E-06,7.36188580E-07,5.27445860E-07,3.80352840E-07,2.76067560E-07,2.01680570E-07,1.48297110E-07,1.09754230E-07,8.17579190E-08,6.12996970E-08,4.62601230E-08,3.51378500E-08,2.68635590E-08,2.06714940E-08,1.60103250E-08,1.24809710E-08,9.79301820E-09,7.73400950E-09,1.76439830E-01,1.17312140E-02,4.82957570E+02,2.41817150E+04,-6.85827420E+13
5.55810450E+04,1.17451400E-01,6.32914450E+03,3.33122250E-01,1.96423660E-01,1.16574600E-01,6.96360320E-02,4.18681770E-02,2.53369330E-02,1.54327740E-02,9.46136700E-03,5.83826420E-03,3.62604800E-03,2.26674840E-03,1.42624140E-03,9.03239070E-04,5.75747870E-04,3.69387270E-04,2.38534650E-04,1.55039000E-04,1.01426260E-04,6.67851360E-05,4.42618100E-05,2.95255830E-05,1.98238390E-05,1.33966740E-05,9.11226120E-06,6.23842980E-06,4.29877170E-06,2.98149040E-06,2.08133710E-06,1.46241750E-06,1.03423750E-06,7.36188670E-07,5.27445930E-07,3.80352880E-07,2.76067590E-07,2.01680590E-07,1.48297120E-07,1.09754240E-07,8.17579230E-08,6.12997000E-08,4.62601250E-08,3.51378520E-08,2.68635600E-08,2.06714950E-08,1.60103260E-08,1.24809720E-08,9.79301860E-09,7.73400980E-09,1.76439830E-01,1.17312130E-02,4.82957570E+02,2.41817150E+04,-2.78656170E+14
5.56626120E+04,1.17623770E-01,6.32914480E+03,3.33122230E-01,1.96423660E-01,1.16574600E-01,6.96360320E-02,4.18681780E-02,2.53369340E-02,1.54327740E-02,9.46136760E-03,5.83826470E-03,3.62604840E-03,2.26674870E-03,1.42624160E-03,9.03239200E-04,5.75747970E-04,3.69387340E-04,2.38534690E-04,1.55039030E-04,1.01426280E-04,6.67851520E-05,4.42618210E-05,2.95255910E-05,1.98238440E-05,1.33966770E-05,9.11226380E-06,6.23843170E-06,4.29877300E-06,2.98149140E-06,2.08133770E-06,1.46241790E-06,1.03423780E-06,7.36188900E-07,5.27446090E-07,3.80352990E-07,2.76067670E-07,2.01680640E-07,1.48297160E-07,1.09754270E-07,8.17579400E-08,6.12997110E-08,4.62601320E-08,3.51378570E-08,2.68635640E-08,2.06714980E-08,1.60103280E-08,1.24809740E-08,9.79302020E-09,7.73401120E-09,1.76439850E-01,1.17312130E-02,4.82957560E+02,2.41817150E+04,-6.93796650E+14
5.57441780E+04,1.17796130E-01,6.32914500E+03,3.33122210E-01,1.96423650E-01,1.16574590E-01,6.96360310E-02,4.18681780E-02,2.53369340E-02,1.54327750E-02,9.46136820E-03,5.83826510E-03,3.62604870E-03,2.26674890E-03,1.42624180E-03,9.03239330E-04,5.75748060E-04,3.69387400E-04,2.38534740E-04,1.55039070E-04,1.01426300E-04,6.67851680E-05,4.42618330E-05,2.95255990E-05,1.98238500E-05,1.33966810E-05,9.11226660E-06,6.23843370E-06,4.29877440E-06,2.98149240E-06,2.08133840E-06,1.46241850E-06,1.03423820E-06,7.36189160E-07,5.27446270E-07,3.80353120E-07,2.76067760E-07,2.01680710E-07,1.48297210E-07,1.09754300E-07,8.17579640E-08,6.12997290E-08,4.62601450E-08,3.51378670E-08,2.68635720E-08,2.06715040E-08,1.60103330E-08,1.24809770E-08,9.79302320E-09,7.73401360E-09,1.76439890E-01,1.17312120E-02,4.82957540E+02,2.41817150E+04,-9.88971640E+14
5.58257450E+04,1.17968490E-01,6.32914510E+03,3.33122190E-01,1.96423640E-01,1.16574590E-01,6.96360290E-02,4.18681770E-02,2.53369340E-02,1.54327750E-02,9.46136840E-03,5.83826530E-03,3.62604890E-03,2.26674900E-03,1.42624190E-03,9.03239390E-04,5.75748110E-04,3.69387440E-04,2.38534760E-04,1.55039080E-04,1.01426320E-04,6.67851760E-05,4.42618390E-05,2.95256030E-05,1.98238530E-05,1.33966840E-05,9.11226820E-06,6.23843480E-06,4.29877530E-06,2.98149300E-06,2.08133890E-06,1.46241880E-06,1.03423840E-06,7.36189340E-07,5.27446400E-07,3.80353220E-07,2.76067840E-07,2.01680760E-07,1.48297250E-07,1.09754330E-07,8.17579890E-08,6.12997480E-08,4.62601610E-08,3.51378790E-08,2.68635810E-08,2.06715110E-08,1.60103380E-08,1.24809820E-08,9.79302680E-09,7.73401650E-09,1.76439920E-01,1.17312120E-02,4.82957520E+02,2.41817150E+04,-9.38956070E+14
5.59073120E+04,1.18140860E-01,6.32914500E+03,3.33122180E-01,1.96423630E-01,1.16574590E-01,6.96360270E-02,4.18681760E-02,2.53369330E-02,1.54327740E-02,9.46136780E-03,5.83826490E-03,3.62604860E-03,2.26674890E-03,1.42624170E-03,9.03239320E-04,5.75748060E-04,3.69387400E-04,2.38534740E-04,1.55039070E-04,1.01426310E-04,6.67851690E-05,4.42618340E-05,2.95256000E-05,1.98238510E-05,1.33966820E-05,9.11226710E-06,6.23843410E-06,4.29877470E-06,2.98149260E-06,2.08133870E-06,1.46241860E-06,1.03423830E-06,7.36189290E-07,5.27446380E-07,3.80353210E-07,2.76067840E-07,2.01680770E-07,1.48297260E-07,1.09754350E-07,8.17580020E-08,6.12997600E-08,4.62601710E-08,3.51378870E-08,2.68635880E-08,2.06715170E-08,1.60103430E-08,1.24809850E-08,9.79302940E-09,7.73401850E-09,1.76439940E-01,1.17312120E-02,4.82957510E+02,2.41817160E+04,-3.83883540E+14
